index, time, unrolled, speed, value, x, y
5_2_84,9e-06,11,1.22222e+06,0.333333,4,0
3_4_22,0.000186,448,2.4086e+06,0.142857,1,0
5_3_8,0.000147,215,1.46259e+06,0.2,2,0
5_2_26,7e-06,8,1.14286e+06,0.333333,1,1
5_4_4,0.018306,26435,1.44406e+06,0.142857,3,4
3_5_24,0.001455,3296,2.26529e+06,0.111111,1,0
2_3_15,3e-05,18,600000,0.2,1,0
6_2_6,1.2e-05,11,916667,0.333333,0,1
5_4_53,0.008607,12226,1.42047e+06,0.142857,4,4
3_2_87,7e-06,7,1e+06,0.333333,1,0
3_5_68,0.00149,3296,2.21208e+06,0.111111,1,0
2_3_96,9e-06,17,1.88889e+06,0.2,1,0
3_3_16,3.1e-05,60,1.93548e+06,0.2,1,0
2_2_87,3e-06,3,1e+06,0.333333,1,1
3_5_34,0.00145,3310,2.28276e+06,0.111111,1,0
3_5_65,0.001411,3259,2.30971e+06,0.111111,1,0
3_4_57,9e-05,218,2.42222e+06,0.142857,2,0
4_3_65,6.8e-05,120,1.76471e+06,0.2,3,0
3_3_65,2.6e-05,55,2.11538e+06,0.2,2,0
4_4_44,0.000891,1544,1.73288e+06,0.142857,2,0
3_4_91,0.00019,434,2.28421e+06,0.142857,1,0
6_3_60,0.000221,287,1.29864e+06,0.2,0,5
6_3_41,0.00022,283,1.28636e+06,0.2,0,5
5_3_37,0.000151,207,1.37086e+06,0.2,4,4
4_2_48,6e-06,7,1.16667e+06,0.333333,3,0
3_5_11,0.001398,3252,2.32618e+06,0.111111,1,0
3_5_58,0.001463,3252,2.22283e+06,0.111111,1,0
3_4_3,0.000195,441,2.26154e+06,0.142857,2,0
5_3_43,0.000136,199,1.46324e+06,0.2,2,0
6_3_53,0.000229,293,1.27948e+06,0.2,3,5
4_2_16,7e-06,8,1.14286e+06,0.333333,2,0
3_2_40,5e-06,4,800000,0.333333,0,1
4_5_62,0.020355,36773,1.80658e+06,0.111111,1,0
5_3_58,0.00014,199,1.42143e+06,0.2,1,0
3_2_69,7e-06,7,1e+06,0.333333,2,0
4_5_98,0.026836,47769,1.78003e+06,0.111111,3,3
4_4_6,0.000888,1553,1.74887e+06,0.142857,1,0
6_2_67,1.1e-05,12,1.09091e+06,0.333333,2,0
6_3_56,0.000232,296,1.27586e+06,0.2,0,5
4_3_49,7.3e-05,124,1.69863e+06,0.2,1,0
5_3_26,8.7e-05,133,1.52874e+06,0.2,3,0
6_3_17,0.00018,239,1.32778e+06,0.2,2,5
6_2_93,1.1e-05,12,1.09091e+06,0.333333,5,0
3_2_98,6e-06,6,1e+06,0.333333,1,1
5_4_46,0.014533,21927,1.50877e+06,0.142857,2,4
4_5_77,0.020329,36700,1.8053e+06,0.111111,2,0
5_2_18,1e-05,11,1.1e+06,0.333333,3,0
3_2_79,7e-06,6,857143,0.333333,2,0
5_3_74,0.000141,201,1.42553e+06,0.2,2,0
3_3_93,2.8e-05,56,2e+06,0.2,1,0
5_3_69,0.000153,213,1.39216e+06,0.2,4,4
2_3_61,1.5e-05,18,1.2e+06,0.2,1,0
2_3_33,1e-05,18,1.8e+06,0.2,1,0
4_5_76,0.027613,47760,1.72962e+06,0.111111,3,3
4_4_1,0.000862,1552,1.80046e+06,0.142857,2,0
4_3_2,6.5e-05,120,1.84615e+06,0.2,1,0
6_3_23,0.000237,309,1.3038e+06,0.2,4,4
5_3_50,7.4e-05,120,1.62162e+06,0.2,4,0
4_3_31,7e-05,125,1.78571e+06,0.2,3,0
4_3_26,6.4e-05,119,1.85938e+06,0.2,3,0
3_4_52,0.000201,448,2.22886e+06,0.142857,1,0
3_4_76,0.000194,448,2.30928e+06,0.142857,1,0
3_2_99,7e-06,7,1e+06,0.333333,2,0
6_2_99,1.1e-05,13,1.18182e+06,0.333333,2,0
4_4_71,0.001375,2397,1.74327e+06,0.142857,1,0
3_3_35,4e-05,75,1.875e+06,0.2,1,0
2_2_22,2e-06,3,1.5e+06,0.333333,0,1
5_3_29,0.000133,198,1.48872e+06,0.2,2,0
6_3_36,0.000234,305,1.30342e+06,0.2,2,5
2_3_89,9e-06,17,1.88889e+06,0.2,1,0
3_3_84,3.1e-05,61,1.96774e+06,0.2,1,0
2_3_52,9e-06,18,2e+06,0.2,1,0
3_2_3,6e-06,6,1e+06,0.333333,0,1
2_3_60,9e-06,17,1.88889e+06,0.2,1,0
3_3_38,2.6e-05,55,2.11538e+06,0.2,2,0
3_5_61,0.001426,3310,2.32118e+06,0.111111,1,0
3_2_70,7e-06,7,1e+06,0.333333,2,0
3_2_66,4e-06,4,1e+06,0.333333,1,1
6_3_49,0.000233,305,1.30901e+06,0.2,2,5
5_2_54,9e-06,11,1.22222e+06,0.333333,3,0
4_4_20,0.001474,2453,1.66418e+06,0.142857,3,3
5_2_80,9e-06,11,1.22222e+06,0.333333,2,0
6_2_20,1.1e-05,12,1.09091e+06,0.333333,1,1
3_3_13,2.5e-05,55,2.2e+06,0.2,1,0
3_2_83,6e-06,6,1e+06,0.333333,2,0
3_5_63,0.001381,3285,2.37871e+06,0.111111,1,0
3_3_27,3e-05,60,2e+06,0.2,1,0
3_3_15,3e-05,59,1.96667e+06,0.2,1,0
6_3_37,0.000234,307,1.31197e+06,0.2,1,5
5_2_95,8e-06,10,1.25e+06,0.333333,3,0
3_5_59,0.001353,3252,2.40355e+06,0.111111,1,0
5_3_76,0.000135,201,1.48889e+06,0.2,3,0
4_3_37,7.1e-05,125,1.76056e+06,0.2,2,0
4_3_40,6.9e-05,129,1.86957e+06,0.2,3,0
6_2_69,1.1e-05,12,1.09091e+06,0.333333,5,0
6_3_99,0.000239,307,1.28452e+06,0.2,0,5
6_3_15,0.00022,293,1.33182e+06,0.2,1,5
4_5_48,0.025407,47763,1.87991e+06,0.111111,3,3
2_2_66,2e-06,3,1.5e+06,0.333333,0,1
4_3_4,6.1e-05,123,2.01639e+06,0.2,1,0
