index, time, unrolled, speed, value, x, y
1_1_32,2e-06,1,500000,0.5,0,0
2_1_1,2e-06,1,500000,0.5,1,0
5_1_21,3e-06,1,333333,0.5,2,0
5_1_70,3e-06,1,333333,0.5,4,0
5_1_48,3e-06,1,333333,0.5,3,0
1_1_69,2e-06,1,500000,0.5,0,0
4_1_38,3e-06,1,333333,0.5,0,0
3_1_80,5e-06,1,200000,0.5,0,0
1_1_58,2e-06,1,500000,0.5,0,0
5_1_65,3e-06,1,333333,0.5,1,0
5_1_99,3e-06,1,333333,0.5,2,0
1_1_84,2e-06,1,500000,0.5,0,0
1_1_99,2e-06,1,500000,0.5,0,0
5_1_6,3e-06,1,333333,0.5,4,0
3_1_23,5e-06,1,200000,0.5,1,0
2_1_38,2e-06,1,500000,0.5,0,0
3_1_44,5e-06,1,200000,0.5,1,0
4_1_32,3e-06,1,333333,0.5,3,0
6_1_45,3e-06,1,333333,0.5,3,0
5_1_63,3e-06,1,333333,0.5,1,0
2_1_13,2e-06,1,500000,0.5,0,0
4_1_40,3e-06,1,333333,0.5,1,0
3_1_3,4e-06,1,250000,0.5,2,0
3_1_53,4e-06,1,250000,0.5,1,0
2_1_50,2e-06,1,500000,0.5,1,0
2_1_31,2e-06,1,500000,0.5,0,0
6_1_17,3e-06,1,333333,0.5,1,0
4_1_26,3e-06,1,333333,0.5,2,0
6_1_60,3e-06,1,333333,0.5,5,0
4_1_34,6e-06,1,166667,0.5,2,0
6_1_62,3e-06,1,333333,0.5,3,0
4_1_7,3e-06,1,333333,0.5,2,0
2_1_48,2e-06,1,500000,0.5,1,0
3_1_69,4e-06,1,250000,0.5,1,0
4_1_42,3e-06,1,333333,0.5,3,0
5_1_16,3e-06,1,333333,0.5,1,0
4_1_39,3e-06,1,333333,0.5,0,0
1_1_93,2e-06,1,500000,0.5,0,0
4_1_24,3e-06,1,333333,0.5,3,0
6_1_6,3e-06,1,333333,0.5,3,0
4_1_8,1.3e-05,1,76923.1,0.5,1,0
2_1_71,3e-06,1,333333,0.5,0,0
3_1_11,5e-06,1,200000,0.5,1,0
5_1_39,3e-06,1,333333,0.5,4,0
4_1_81,3e-06,1,333333,0.5,2,0
5_1_59,3e-06,1,333333,0.5,2,0
6_1_70,3e-06,1,333333,0.5,0,0
6_1_18,3e-06,1,333333,0.5,1,0
4_1_35,3e-06,1,333333,0.5,2,0
5_1_7,3e-06,1,333333,0.5,0,0
5_1_36,3e-06,1,333333,0.5,2,0
1_1_75,2e-06,1,500000,0.5,0,0
6_1_97,3e-06,1,333333,0.5,2,0
1_1_65,2e-06,1,500000,0.5,0,0
4_1_98,3e-06,1,333333,0.5,3,0
4_1_89,3e-06,1,333333,0.5,3,0
3_1_9,4e-06,1,250000,0.5,1,0
3_1_97,4e-06,1,250000,0.5,0,0
2_1_72,3e-06,1,333333,0.5,1,0
1_1_19,2e-06,1,500000,0.5,0,0
5_1_33,3e-06,1,333333,0.5,0,0
1_1_53,2e-06,1,500000,0.5,0,0
1_1_42,2e-06,1,500000,0.5,0,0
1_1_98,2e-06,1,500000,0.5,0,0
4_1_65,3e-06,1,333333,0.5,2,0
1_1_40,2e-06,1,500000,0.5,0,0
2_1_75,3e-06,1,333333,0.5,0,0
2_1_45,3e-06,1,333333,0.5,1,0
6_1_69,3e-06,1,333333,0.5,2,0
5_1_72,3e-06,1,333333,0.5,2,0
5_1_94,3e-06,1,333333,0.5,2,0
6_1_23,3e-06,1,333333,0.5,2,0
4_1_19,3e-06,1,333333,0.5,1,0
3_1_76,5e-06,1,200000,0.5,1,0
2_1_58,3e-06,1,333333,0.5,0,0
4_1_79,3e-06,1,333333,0.5,2,0
6_1_76,3e-06,1,333333,0.5,2,0
1_1_21,2e-06,1,500000,0.5,0,0
5_1_66,3e-06,1,333333,0.5,0,0
4_1_74,3e-06,1,333333,0.5,1,0
6_1_65,3e-06,1,333333,0.5,1,0
2_1_57,2e-06,1,500000,0.5,0,0
6_1_34,3e-06,1,333333,0.5,1,0
3_1_7,4e-06,1,250000,0.5,0,0
2_1_49,3e-06,1,333333,0.5,0,0
6_1_42,3e-06,1,333333,0.5,0,0
4_1_54,3e-06,1,333333,0.5,3,0
6_1_81,3e-06,1,333333,0.5,1,0
5_1_2,3e-06,1,333333,0.5,3,0
3_1_95,4e-06,1,250000,0.5,1,0
5_1_17,3e-06,1,333333,0.5,1,0
1_1_2,2e-06,1,500000,0.5,0,0
2_1_89,2e-06,1,500000,0.5,0,0
3_1_12,5e-06,1,200000,0.5,1,0
3_1_96,5e-06,1,200000,0.5,0,0
2_1_27,2e-06,1,500000,0.5,0,0
6_1_46,3e-06,1,333333,0.5,2,0
4_1_76,3e-06,1,333333,0.5,2,0
1_1_3,2e-06,1,500000,0.5,0,0
2_1_56,2e-06,1,500000,0.5,0,0
6_1_91,3e-06,1,333333,0.5,3,0
4_1_73,3e-06,1,333333,0.5,2,0
6_1_73,3e-06,1,333333,0.5,4,0
6_1_87,4e-06,1,250000,0.5,0,0
4_1_6,3e-06,1,333333,0.5,1,0
4_1_84,4e-06,1,250000,0.5,2,0
4_1_80,3e-06,1,333333,0.5,0,0
5_1_50,6e-06,1,166667,0.5,4,0
5_1_93,4e-06,1,250000,0.5,3,0
1_1_79,2e-06,1,500000,0.5,0,0
2_1_19,3e-06,1,333333,0.5,0,0
2_1_52,3e-06,1,333333,0.5,1,0
6_1_71,4e-06,1,250000,0.5,1,0
4_1_90,3e-06,1,333333,0.5,3,0
5_1_37,3e-06,1,333333,0.5,2,0
4_1_47,3e-06,1,333333,0.5,0,0
2_1_67,3e-06,1,333333,0.5,0,0
5_1_24,4e-06,1,250000,0.5,2,0
2_1_84,6e-06,1,166667,0.5,1,0
4_1_14,5e-06,1,200000,0.5,1,0
3_1_21,5e-06,1,200000,0.5,1,0
3_1_54,7e-06,1,142857,0.5,2,0
6_1_68,4e-06,1,250000,0.5,0,0
5_1_13,3e-06,1,333333,0.5,2,0
5_1_60,4e-06,1,250000,0.5,4,0
4_1_92,3e-06,1,333333,0.5,2,0
1_1_47,2e-06,1,500000,0.5,0,0
5_1_68,4e-06,1,250000,0.5,1,0
6_1_50,4e-06,1,250000,0.5,3,0
5_1_51,3e-06,1,333333,0.5,2,0
1_1_8,3e-06,1,333333,0.5,0,0
6_1_54,1.1e-05,1,90909.1,0.5,4,0
2_1_24,9e-06,1,111111,0.5,1,0
2_1_96,3e-06,1,333333,0.5,1,0
4_1_88,3e-06,1,333333,0.5,3,0
1_1_7,7e-06,1,142857,0.5,0,0
2_1_88,3e-06,1,333333,0.5,0,0
1_1_94,8e-06,1,125000,0.5,0,0
6_1_90,9e-06,1,111111,0.5,4,0
5_1_85,4e-06,1,250000,0.5,2,0
2_1_37,4e-06,1,250000,0.5,0,0
5_1_73,4e-06,1,250000,0.5,3,0
3_1_39,5e-06,1,200000,0.5,1,0
5_1_89,4e-06,1,250000,0.5,0,0
4_1_96,3e-06,1,333333,0.5,0,0
5_1_1,5e-06,1,200000,0.5,1,0
1_1_81,2e-06,1,500000,0.5,0,0
2_1_26,3e-06,1,333333,0.5,1,0
4_1_9,3e-06,1,333333,0.5,3,0
3_1_15,6e-06,1,166667,0.5,1,0
1_1_24,2e-06,1,500000,0.5,0,0
3_1_93,5e-06,1,200000,0.5,1,0
1_1_91,4e-06,1,250000,0.5,0,0
1_1_51,3e-06,1,333333,0.5,0,0
3_1_94,5e-06,1,200000,0.5,1,0
3_1_42,5e-06,1,200000,0.5,0,0
1_1_56,3e-06,1,333333,0.5,0,0
4_1_37,7e-06,1,142857,0.5,1,0
3_1_16,6e-06,1,166667,0.5,2,0
5_1_91,4e-06,1,250000,0.5,0,1
3_1_38,5e-06,1,200000,0.5,1,1
3_1_91,5e-06,1,200000,0.5,0,1
6_1_36,4e-06,1,250000,0.5,2,1
3_1_56,1.3e-05,1,76923.1,0.5,1,1
4_1_31,6e-06,1,166667,0.5,1,1
3_1_24,1.9e-05,1,52631.6,0.5,1,1
1_1_28,4e-06,1,250000,0.5,0,0
6_1_47,4e-06,1,250000,0.5,2,1
2_1_83,5e-06,1,200000,0.5,0,1
5_1_79,4e-06,1,250000,0.5,2,1
4_1_68,4e-06,1,250000,0.5,3,1
3_1_31,1.3e-05,1,76923.1,0.5,1,1
2_1_97,3e-06,1,333333,0.5,1,1
6_1_24,4e-06,1,250000,0.5,4,1
1_1_46,7e-06,1,142857,0.5,0,0
6_1_35,4e-06,1,250000,0.5,3,1
6_1_21,4e-06,1,250000,0.5,0,1
1_1_82,3e-06,1,333333,0.5,0,0
6_1_66,4e-06,1,250000,0.5,1,1
4_1_44,5e-06,1,200000,0.5,2,1
5_1_86,4e-06,1,250000,0.5,0,1
4_1_95,3e-06,1,333333,0.5,0,1
3_1_57,2.8e-05,1,35714.3,0.5,1,1
5_1_53,4e-06,1,250000,0.5,4,1
2_1_15,8e-06,1,125000,0.5,1,1
2_1_90,3e-06,1,333333,0.5,1,1
2_1_34,3e-06,1,333333,0.5,0,1
5_1_8,5e-06,1,200000,0.5,3,1
1_1_90,3e-06,1,333333,0.5,0,0
4_1_61,3.1e-05,1,32258.1,0.5,2,1
1_1_12,2e-06,1,500000,0.5,0,0
2_1_7,3e-06,1,333333,0.5,0,1
1_1_30,3e-06,1,333333,0.5,0,0
3_1_28,5e-06,1,200000,0.5,0,1
1_1_68,7e-06,1,142857,0.5,0,0
2_1_79,3e-06,1,333333,0.5,0,1
3_1_89,5e-06,1,200000,0.5,0,1
3_1_34,6e-06,1,166667,0.5,2,1
3_1_36,6e-06,1,166667,0.5,0,1
4_1_51,8e-06,1,125000,0.5,0,1
6_1_77,4e-06,1,250000,0.5,5,1
2_1_32,3e-06,1,333333,0.5,1,1
6_1_26,4e-06,1,250000,0.5,2,1
1_1_0,2e-06,1,500000,0.5,0,0
3_1_85,9e-06,1,111111,0.5,2,1
2_1_73,3e-06,1,333333,0.5,1,1
1_1_25,4e-06,1,250000,0.5,0,0
1_1_14,2e-06,1,500000,0.5,0,0
5_1_20,4e-06,1,250000,0.5,4,1
4_1_36,8e-06,1,125000,0.5,3,1
4_1_87,3e-06,1,333333,0.5,1,1
4_1_53,3e-06,1,333333,0.5,0,1
4_1_22,4e-06,1,250000,0.5,1,1
3_1_5,5e-06,1,200000,0.5,2,1
1_1_11,3e-06,1,333333,0.5,0,0
5_1_27,4e-06,1,250000,0.5,2,1
4_1_97,4e-06,1,250000,0.5,1,1
3_1_43,5e-06,1,200000,0.5,1,1
6_1_9,4e-06,1,250000,0.5,2,1
3_1_72,5e-06,1,200000,0.5,0,1
4_1_1,3e-06,1,333333,0.5,1,1
3_1_87,4e-06,1,250000,0.5,2,1
2_1_80,3e-06,1,333333,0.5,0,1
1_1_86,3e-06,1,333333,0.5,0,0
3_1_0,5e-06,1,200000,0.5,0,1
3_1_4,5e-06,1,200000,0.5,2,1
1_1_96,2e-06,1,500000,0.5,0,0
1_1_17,3e-06,1,333333,0.5,0,0
