index, time, unrolled, speed, value, x, y
3_3_28,2.4e-05,55,2.29167e+06,-0.2,0,0
4_2_83,6e-06,8,1.33333e+06,-0.333333,0,0
4_4_25,0.000503,1053,2.09344e+06,-0.142857,1,0
2_2_8,3e-06,5,1.66667e+06,-0.333333,0,0
2_2_34,2e-06,3,1.5e+06,-0.333333,0,0
5_2_87,8e-06,10,1.25e+06,-0.333333,0,0
3_2_45,6e-06,7,1.16667e+06,-0.333333,0,0
3_2_4,6e-06,6,1e+06,-0.333333,0,0
3_2_56,6e-06,6,1e+06,-0.333333,0,0
2_3_72,9e-06,18,2e+06,-0.2,0,0
3_4_39,0.000169,432,2.55621e+06,-0.142857,0,0
4_3_5,6.5e-05,124,1.90769e+06,-0.2,1,0
3_5_96,0.001276,3302,2.58777e+06,-0.111111,0,0
4_3_45,6.2e-05,121,1.95161e+06,-0.2,0,0
2_3_30,8e-06,17,2.125e+06,-0.2,0,0
5_2_74,7e-06,9,1.28571e+06,-0.333333,2,0
6_2_39,1.1e-05,13,1.18182e+06,-0.333333,0,0
4_5_7,0.018263,36793,2.01462e+06,-0.111111,1,0
4_5_97,0.017387,34910,2.00782e+06,-0.111111,0,0
5_4_54,0.008166,13167,1.61242e+06,-0.142857,1,0
4_5_67,0.017431,34864,2.00011e+06,-0.111111,0,0
5_2_78,7e-06,10,1.42857e+06,-0.333333,2,0
5_2_84,8e-06,11,1.375e+06,-0.333333,3,0
3_4_22,0.000171,454,2.65497e+06,-0.142857,0,0
5_3_8,0.00013,215,1.65385e+06,-0.2,0,0
5_2_26,6e-06,8,1.33333e+06,-0.333333,4,0
5_4_4,0.007997,13528,1.69163e+06,-0.142857,0,0
3_5_24,0.001202,3302,2.74709e+06,-0.111111,0,0
2_3_15,8e-06,17,2.125e+06,-0.2,0,0
6_2_6,8e-06,11,1.375e+06,-0.333333,3,0
5_4_53,0.006922,12224,1.76596e+06,-0.142857,1,0
3_2_87,6e-06,7,1.16667e+06,-0.333333,0,0
3_5_68,0.001201,3302,2.74938e+06,-0.111111,0,0
2_3_96,8e-06,18,2.25e+06,-0.2,0,0
3_3_16,2.6e-05,59,2.26923e+06,-0.2,0,0
2_2_87,2e-06,3,1.5e+06,-0.333333,0,0
3_5_34,0.001175,3245,2.7617e+06,-0.111111,0,0
3_5_65,0.001188,3273,2.75505e+06,-0.111111,0,0
3_4_57,7.6e-05,218,2.86842e+06,-0.142857,0,0
4_3_65,5.6e-05,119,2.125e+06,-0.2,1,0
3_3_65,2.3e-05,56,2.43478e+06,-0.2,1,0
4_4_44,0.00116,2428,2.0931e+06,-0.142857,1,0
3_4_91,0.000161,433,2.68944e+06,-0.142857,0,0
6_3_60,0.000195,281,1.44103e+06,-0.2,0,0
6_3_41,0.000186,286,1.53763e+06,-0.2,2,0
5_3_37,0.000125,207,1.656e+06,-0.2,0,0
4_2_48,5e-06,7,1.4e+06,-0.333333,1,0
3_5_11,0.001189,3281,2.75946e+06,-0.111111,0,0
3_5_58,0.001296,3281,2.53164e+06,-0.111111,0,0
3_4_3,0.000164,432,2.63415e+06,-0.142857,0,0
5_3_43,0.000124,201,1.62097e+06,-0.2,0,0
6_3_53,0.000214,295,1.3785e+06,-0.2,0,0
4_2_16,6e-06,8,1.33333e+06,-0.333333,0,0
3_2_40,4e-06,4,1e+06,-0.333333,1,0
4_5_62,0.018492,36746,1.98713e+06,-0.111111,0,0
5_3_58,0.000116,201,1.73276e+06,-0.2,0,0
3_2_69,6e-06,7,1.16667e+06,-0.333333,0,0
4_5_98,0.023211,47694,2.0548e+06,-0.111111,0,0
4_4_6,0.001183,2430,2.0541e+06,-0.142857,0,0
6_2_67,1.2e-05,12,1e+06,-0.333333,0,0
6_3_56,0.0002,297,1.485e+06,-0.2,3,3
4_3_49,7.1e-05,123,1.73239e+06,-0.2,0,0
5_3_26,7.5e-05,133,1.77333e+06,-0.2,0,0
6_3_17,0.000152,238,1.56579e+06,-0.2,1,0
6_2_93,1e-05,12,1.2e+06,-0.333333,4,0
3_2_98,5e-06,6,1.2e+06,-0.333333,0,0
5_4_46,0.008246,14234,1.72617e+06,-0.142857,0,0
4_5_77,0.019396,36760,1.89524e+06,-0.111111,1,0
5_2_18,1e-05,11,1.1e+06,-0.333333,2,0
3_2_79,6e-06,6,1e+06,-0.333333,0,0
5_3_74,0.000134,201,1.5e+06,-0.2,0,0
3_3_93,2.5e-05,55,2.2e+06,-0.2,0,0
5_3_69,0.000146,215,1.4726e+06,-0.2,1,0
2_3_61,9e-06,17,1.88889e+06,-0.2,0,0
2_3_33,9e-06,17,1.88889e+06,-0.2,0,0
4_5_76,0.025582,47728,1.86569e+06,-0.111111,0,0
4_4_1,0.001306,2431,1.86141e+06,-0.142857,1,0
4_3_2,6.4e-05,119,1.85938e+06,-0.2,0,0
6_3_23,0.00024,309,1.2875e+06,-0.2,5,0
5_3_50,7.2e-05,119,1.65278e+06,-0.2,2,0
4_3_31,6.9e-05,124,1.7971e+06,-0.2,1,0
4_3_26,6.4e-05,120,1.875e+06,-0.2,1,0
3_4_52,0.000197,457,2.3198e+06,-0.142857,0,0
3_4_76,0.000198,457,2.30808e+06,-0.142857,0,0
3_2_99,7e-06,7,1e+06,-0.333333,1,0
6_2_99,1.1e-05,13,1.18182e+06,-0.333333,0,0
4_4_71,0.001343,2401,1.78779e+06,-0.142857,0,0
3_3_35,3.9e-05,75,1.92308e+06,-0.2,0,0
2_2_22,3e-06,3,1e+06,-0.333333,1,0
5_3_29,0.00013,197,1.51538e+06,-0.2,0,0
6_3_36,0.000236,305,1.29237e+06,-0.2,3,3
2_3_89,9e-06,18,2e+06,-0.2,0,0
3_3_84,3e-05,61,2.03333e+06,-0.2,0,0
2_3_52,9e-06,17,1.88889e+06,-0.2,0,0
3_2_3,6e-06,6,1e+06,-0.333333,2,0
2_3_60,9e-06,18,2e+06,-0.2,0,0
3_3_38,2.6e-05,56,2.15385e+06,-0.2,0,0
3_5_61,0.001341,3245,2.41984e+06,-0.111111,0,0
3_2_70,7e-06,7,1e+06,-0.333333,1,0
3_2_66,4e-06,4,1e+06,-0.333333,2,0
6_3_49,0.00023,305,1.32609e+06,-0.2,5,3
5_2_54,9e-06,11,1.22222e+06,-0.333333,0,0
4_4_20,0.001457,2457,1.68634e+06,-0.142857,0,0
5_2_80,9e-06,11,1.22222e+06,-0.333333,1,0
6_2_20,1.1e-05,12,1.09091e+06,-0.333333,3,0
3_3_13,2.5e-05,56,2.24e+06,-0.2,0,0
3_2_83,6e-06,6,1e+06,-0.333333,0,0
3_5_63,0.001355,3276,2.41771e+06,-0.111111,0,0
3_3_27,2.9e-05,59,2.03448e+06,-0.2,0,0
3_3_15,3e-05,61,2.03333e+06,-0.2,0,0
6_3_37,0.000232,307,1.32328e+06,-0.2,3,0
5_2_95,8e-06,10,1.25e+06,-0.333333,2,0
3_5_59,0.001371,3281,2.39314e+06,-0.111111,0,0
5_3_76,0.000132,200,1.51515e+06,-0.2,1,0
4_3_37,7.1e-05,125,1.76056e+06,-0.2,1,0
4_3_40,6.6e-05,128,1.93939e+06,-0.2,2,0
6_2_69,1.1e-05,12,1.09091e+06,-0.333333,2,0
6_3_99,0.000229,305,1.33188e+06,-0.2,3,0
6_3_15,0.000219,292,1.33333e+06,-0.2,0,0
4_5_48,0.025612,47793,1.86604e+06,-0.111111,0,0
2_2_66,3e-06,3,1e+06,-0.333333,1,0
4_3_4,6.4e-05,125,1.95312e+06,-0.2,0,0
6_2_25,8e-06,10,1.25e+06,-0.333333,3,0
4_5_40,0.017089,28712,1.68015e+06,-0.111111,0,0
3_3_74,3.5e-05,75,2.14286e+06,-0.2,0,0
6_3_33,0.000197,270,1.37056e+06,-0.2,2,0
6_2_47,1e-05,12,1.2e+06,-0.333333,3,0
4_3_0,7.6e-05,135,1.77632e+06,-0.2,0,0
5_4_72,0.008353,13027,1.55956e+06,-0.142857,1,0
3_2_42,6e-06,6,1e+06,-0.333333,0,0
2_2_15,2e-06,3,1.5e+06,-0.333333,0,0
6_2_22,1.1e-05,12,1.09091e+06,-0.333333,1,0
3_3_4,3.9e-05,75,1.92308e+06,-0.2,0,0
3_3_66,2.6e-05,55,2.11538e+06,-0.2,0,0
2_3_29,9e-06,17,1.88889e+06,-0.2,0,0
5_3_65,0.000147,205,1.39456e+06,-0.2,0,0
4_5_16,0.015232,28948,1.90047e+06,-0.111111,0,0
3_3_71,2.9e-05,60,2.06897e+06,-0.2,0,0
4_3_35,6.6e-05,121,1.83333e+06,-0.2,0,0
4_4_15,0.000657,1323,2.0137e+06,-0.142857,0,0
3_4_25,0.000206,449,2.17961e+06,-0.142857,0,0
2_3_3,9e-06,18,2e+06,-0.2,0,0
6_3_51,0.000198,274,1.38384e+06,-0.2,1,0
4_5_96,0.021816,36755,1.68477e+06,-0.111111,0,0
4_2_46,1e-05,8,800000,-0.333333,0,0
3_5_85,0.002255,3302,1.4643e+06,-0.111111,0,0
5_3_89,0.000179,207,1.15642e+06,-0.2,1,0
3_3_46,5.3e-05,61,1.15094e+06,-0.2,0,0
4_3_75,0.000146,135,924658,-0.2,0,0
6_2_8,2.2e-05,12,545455,-0.333333,1,0
2_3_51,1.8e-05,17,944444,-0.2,0,0
6_3_76,0.0004,275,687500,-0.2,0,0
6_3_86,0.000303,306,1.0099e+06,-0.2,2,0
3_4_81,0.000246,455,1.84959e+06,-0.142857,0,2
5_4_50,0.029968,32211,1.07485e+06,-0.142857,4,1
6_3_46,0.000274,291,1.06204e+06,-0.2,4,2
4_2_39,1.4e-05,8,571429,-0.333333,3,3
5_3_17,0.000176,207,1.17614e+06,-0.2,4,2
5_4_83,0.023952,26437,1.10375e+06,-0.142857,1,2
5_2_64,8e-06,8,1e+06,-0.333333,3,4
6_2_40,1.5e-05,13,866667,-0.333333,4,3
6_2_31,1.9e-05,12,631579,-0.333333,1,3
6_3_84,0.000254,281,1.1063e+06,-0.2,5,2
5_2_86,1.2e-05,11,916667,-0.333333,1,3
